Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_T	7	106039270	106045669	-	0.393034011	0.446048677	0.190187216	0.169864893
L1Md_T	7	106378171	106384386	-	3.809406519	5.29682827	2.28224659	2.151622057
L1Md_T	7	106411638	106417456	-	0.332567245	0.418170631	0.298865616	0.141554087
L1Md_T	7	106461898	106467064	+	1.451202512	2.035097122	0.978105664	1.075811028
L1Md_T	7	106520287	106525566	+	1.23956883	2.090853214	0.896596849	1.358919144
L1Md_T	7	106978908	106985096	-	1.995403409	2.843560219	1.521497726	1.670338154
L1Md_T	7	107085579	107090841	+	0.66513449	0.641194999	0.353204817	0.283108175
L1Md_T	7	107301807	107307077	+	0.362800628	0.446048677	0.298865616	0.226486534
L1Md_A	7	107471212	107476821	+	0.24186708	0.278780431	0.135848016	0.198175713
L1Md_T	7	107853981	107860033	+	0.272100478	0.669072986	0.244526416	0.396351427
L1Md_T	7	108007150	108013610	-	1.300035596	3.205974817	1.005275249	1.217365146
L1Md_T	7	108020460	108028095	-	0.453500777	1.449658155	0.652070463	0.707770407
L1Md_T	7	108043740	108048956	+	1.904703259	2.536901951	0.923766494	1.358919144
L1Md_A	7	108145507	108150653	+	2.539604425	3.596267462	1.27697134	1.557094932
L1Md_T	7	108439968	108446195	-	3.325672388	5.74287653	1.467158556	1.7552706
L1Md_T	7	108452262	108457438	+	2.993105173	4.767145157	2.255076885	1.783581495
L1Md_A	7	108488677	108495253	-	1.23956883	2.25812149	0.842257679	0.849324524
L1Md_A	7	108500000	108505394	+	1.300035596	2.927194357	1.032444835	1.104121804
L1Md_T	7	108699982	108706226	-	2.479137659	3.95868206	1.820363283	1.896824718
L1Md_A	7	108782664	108789885	-	1.602369428	2.202365398	0.570561647	0.736081243
L1Md_T	7	109366009	109372208	-	0.967468321	1.589048386	0.652070463	0.481283873
L1Md_T	7	111911154	111916529	+	1.783769727	2.927194357	1.521497726	1.585405707
L1Md_T	7	112605952	112611338	+	0.725601256	1.003609538	0.516222417	0.509594679
L1Md_A	7	113424106	113430889	-	0.997701705	2.11873126	0.760748863	0.707770407
L1Md_T	7	113484613	113491484	-	0.151166931	0.278780431	0.081508808	0.169864893
L1Md_T	7	114119956	114125184	+	0.24186708	0.278780431	0.054339204	0.084932446
L1Md_A	7	115077325	115082911	+	0.06046677	0.055756085	0	0.084932446
L1Md_T	7	115588904	115594792	+	0	0.055756085	0.027169602	0
L1Md_T	7	115768527	115774747	-	0.332567245	0.362414539	0.217356816	0.226486534
L1Md_T	7	115811678	115818956	-	0.24186708	0.306658477	0.081508808	0.169864893
L1Md_A	7	116757119	116763530	-	0.06046677	0.250902385	0.054339204	0.113243267
L1Md_A	7	118069214	118074313	+	0.725601256	1.115121722	0.135848016	0.452973068
L1Md_A	7	119049750	119056522	-	0.211633697	0.278780431	0.054339204	0.084932446
L1Md_T	7	119433885	119440126	-	0.846534789	0.836341262	0.489052832	0.56621635
L1Md_Gf	7	120000000	120005077	-	1.05816853	2.090853214	0.978105664	1.217365146
L1Md_T	7	120294387	120300853	-	1.14886868	2.007219076	0.760748863	0.764392078
L1Md_T	7	120506015	120512065	+	0.24186708	0.334536493	0.163017616	0.198175713
L1Md_T	7	121421856	121428113	-	2.690771341	3.763535738	2.146398544	1.670338154
L1Md_A	7	122535322	122542892	-	0.393034011	1.05936563	0.353204817	0.31141898
L1Md_A	7	123605712	123611098	+	0.483734161	0.78058517	0.271696031	0.396351427
L1Md_A	7	123764947	123771333	-	0.997701705	1.672682524	0.543392062	0.509594679
L1Md_T	7	124534614	124540884	-	3.567539454	4.571999073	1.793193698	1.953446388
L1Md_T	7	125009759	125016663	-	0.544200957	0.362414539	0.163017616	0.226486534
L1Md_A	7	129036794	129042972	-	0.907001555	1.923584938	0.760748863	0.792702854
L1Md_T	7	131375115	131381364	-	0.151166931	0.724829078	0.108678408	0.283108175
L1Md_T	7	131487432	131493770	+	0.06046677	0	0.027169602	0.028310817
L1Md_T	7	133268857	133275454	-	0.272100478	0.501804769	0.461883247	0.113243267
L1Md_A	7	134100443	134106231	+	0.06046677	0.195146292	0.108678408	0.084932446
L1Md_T	7	134329193	134334399	+	1.662836194	2.620536089	1.032444835	1.472162485
L1Md_T	7	136105516	136111604	-	2.146570444	2.592658043	1.27697134	1.387230039
L1Md_T	7	137659681	137665094	-	0.725601256	1.644804478	0.570561647	0.707770407
L1Md_T	7	140301128	140307534	-	2.811704874	3.596267462	1.738854527	1.726959825
L1Md_T	7	140522833	140529014	-	3.386139154	4.683511257	2.173568249	1.868513942
L1Md_A	7	140547819	140553970	-	2.690771341	5.157437801	2.010550499	1.7552706
L1Md_T	7	140580469	140586117	-	2.660537958	4.293218613	1.27697134	1.472162485
L1Md_T	7	140614234	140619820	+	2.116337061	3.95868206	1.711684942	1.500473261
L1Md_T	7	143653315	143659502	-	1.753536344	2.313877583	1.711684942	1.925135493
L1Md_T	8	3907165	3914646	-	0.12093354	0.139390215	0.081508808	0.113243267
L1Md_A	8	4075340	4080508	+	0.030233385	0.083634123	0	0.028310817
L1Md_A	8	4373794	4380397	-	0.393034011	0.278780431	0.135848016	0.084932446
L1Md_A	8	4392402	4397771	+	0.12093354	0.250902385	0.081508808	0.084932446
L1Md_T	8	4802449	4808657	-	0.24186708	0.613316953	0.163017616	0.452973068
L1Md_T	8	4843282	4849448	-	0.24186708	0.223024338	0.244526416	0.169864893
L1Md_T	8	5241897	5247370	+	0.090700157	0.139390215	0.054339204	0.141554087
L1Md_T	8	5264893	5271244	-	0.211633697	0.334536493	0.054339204	0.141554087
L1Md_T	8	5707489	5713462	-	1.693069577	2.843560219	1.331310511	1.189054251
L1Md_T	8	6153086	6158330	+	0.272100478	0.501804769	0.271696031	0.141554087
L1Md_A	8	6302273	6308451	-	1.874469876	2.843560219	0.706409633	1.104121804
L1Md_A	8	6475619	6481924	-	0.362800628	0.613316953	0.326035231	0.141554087
L1Md_T	8	6637573	6643213	+	0.030233385	0.362414539	0.271696031	0.113243267
L1Md_A	8	6751489	6756663	+	0.12093354	0.473926723	0.054339204	0.113243267
L1Md_T	8	7029623	7034810	+	1.420969129	1.644804478	0.652070463	0.481283873
L1Md_A	8	7324380	7330758	-	0.211633697	0.167268246	0.108678408	0.084932446
L1Md_A	8	7350877	7356433	+	0.090700157	0.083634123	0.271696031	0.141554087
L1Md_T	8	7542222	7547707	+	0.030233385	0.055756085	0.027169602	0.056621633
L1Md_A	8	7692806	7697994	+	0.393034011	0.975731492	0.298865616	0.31141898
L1Md_A	8	7787951	7793958	-	0.332567245	0.669072986	0.298865616	0.339729786
L1Md_T	8	7895188	7900601	-	0.151166931	0.195146292	0.108678408	0.084932446
L1Md_T	8	9351782	9358598	-	0.423267394	1.366024017	0.244526416	0.622837961
L1Md_A	8	9508696	9514050	+	0.272100478	0.501804769	0.217356816	0.283108175
L1Md_T	8	10080366	10086602	-	2.237270594	3.289608955	1.385649681	1.7552706
L1Md_T	8	10278922	10284676	-	1.72330296	1.644804478	0.978105664	1.047500253
L1Md_A	8	14196255	14201658	+	0.544200957	1.142999768	0.271696031	0.339729786
L1Md_T	8	15442719	15448469	+	0	0.027878042	0.027169602	0.028310817
L1Md_T	8	15507722	15514163	-	0.302333862	0.501804769	0.190187216	0.141554087
L1Md_A	8	15614453	15620643	-	0.211633697	0.418170631	0.027169602	0.113243267
L1Md_A	8	15635631	15642030	-	0.393034011	0.306658477	0.108678408	0.141554087
L1Md_T	8	15652253	15657698	+	0.090700157	0.223024338	0.081508808	0.028310817
L1Md_T	8	15713627	15718859	+	0.151166931	0.250902385	0.163017616	0.113243267
L1Md_A	8	16041763	16047937	-	0.393034011	0.334536493	0.163017616	0.169864893
L1Md_T	8	16216385	16221830	+	0.030233385	0.250902385	0.027169602	0.028310817
L1Md_T	8	16437439	16442627	+	0	0.111512169	0.081508808	0.056621633
L1Md_T	8	16523063	16528118	-	0.090700157	0.139390215	0.027169602	0
L1Md_A	8	16920297	16925675	+	0.57443434	0.947853446	0.217356816	0.169864893
L1Md_A	8	17190274	17195687	+	2.086103678	3.038706541	1.086784124	1.358919144
L1Md_T	8	17492333	17499175	-	0.393034011	0.947853446	0.461883247	0.509594679
L1Md_A	8	17637528	17643918	-	0.997701705	1.477536201	0.869427264	0.792702854
L1Md_T	8	18034138	18039607	+	1.662836194	2.927194357	1.16829288	1.160743475
L1Md_A	8	18045916	18052269	-	2.87217164	5.01804781	2.146398544	2.095000505
L1Md_A	8	18259129	18265297	-	0.66513449	0.529682815	0.190187216	0.226486534
L1Md_T	8	19038447	19045330	-	1.14886868	2.759926081	0.869427264	1.019189358
L1Md_T	8	19053968	19059443	-	1.874469876	2.787804127	1.16829288	1.302297592
L1Md_A	8	19084678	19091272	-	2.993105173	5.770754814	1.929041743	2.095000505
L1Md_T	8	19173929	19180991	-	0.151166931	0.585438907	0.434713632	0.254797339
L1Md_A	8	20957633	20962763	+	0.12093354	0.306658477	0.163017616	0.141554087
L1Md_T	8	21126673	21133071	-	0.030233385	0.223024338	0.054339204	0.141554087
L1Md_T	8	21137244	21143441	-	0.24186708	0.167268246	0.054339204	0.056621633
L1Md_T	8	21353503	21359706	-	0.12093354	0.111512169	0.108678408	0.113243267
L1Md_A	8	21484516	21490696	-	0.181400314	0.362414539	0.163017616	0.113243267
L1Md_A	8	21602223	21607344	+	0.332567245	0.529682815	0.217356816	0.141554087
L1Md_T	8	21711267	21716461	+	1.995403409	3.791413784	1.141123295	1.557094932
L1Md_T	8	21984211	21989544	-	1.027935147	2.146609306	1.05961442	1.472162485
L1Md_T	8	22098595	22103832	+	1.360502362	1.784194708	1.11395371	1.075811028
L1Md_A	8	22289341	22295937	-	0.876768172	1.477536201	0.815088034	0.934256971
L1Md_T	8	23831030	23837456	-	0.06046677	0.195146292	0.108678408	0.141554087
L1Md_T	8	23870101	23876285	-	2.055870295	2.732048035	1.005275249	1.132432699
L1Md_A	8	24749787	24755594	+	2.841938257	2.815682173	2.092059374	2.06668973
L1Md_A	8	24798114	24804261	-	3.144272089	4.293218613	2.200737715	2.01006794
L1Md_T	8	26580635	26587710	-	0.090700157	0.195146292	0.027169602	0.113243267
L1Md_T	8	27319228	27325115	+	1.904703259	3.847169876	1.793193698	1.528784156
L1Md_T	8	27484603	27490789	-	2.811704874	3.066584587	2.200737715	2.63290596
L1Md_T	8	27507945	27514597	-	0.876768172	1.393902063	0.760748863	0.679459572
L1Md_A	8	27560771	27566366	+	2.116337061	4.153828144	1.494328141	1.642027378
L1Md_T	8	27586807	27593045	-	2.025636911	2.787804127	1.05961442	2.01006794
L1Md_A	8	27695946	27701309	+	0.332567245	1.05936563	0.434713632	0.537905514
L1Md_A	8	27729212	27735000	+	0.725601256	1.505414248	0.380374432	0.651148796
L1Md_T	8	27803011	27808014	+	2.660537958	4.265340328	1.901872158	1.840203047
L1Md_A	8	28026066	28032451	-	1.904703259	2.871438265	1.304140925	1.075811028
L1Md_T	8	28386633	28393265	-	0.272100478	0.724829078	0.244526416	0.452973068
L1Md_T	8	28434319	28440627	-	1.390735745	2.313877583	0.869427264	0.934256971
L1Md_A	8	28613827	28619986	-	0.362800628	0.947853446	0.217356816	0.283108175
L1Md_T	8	28861116	28867481	-	0.393034011	0.724829078	0.190187216	0.283108175
L1Md_A	8	28904258	28909444	+	2.327970743	3.707779646	1.385649681	1.670338154
L1Md_T	8	28964354	28971202	-	0.030233385	0.473926723	0.135848016	0.056621633
L1Md_T	8	29194030	29199878	+	0.483734161	1.393902063	0.244526416	0.396351427
L1Md_T	8	29354118	29360749	-	0.06046677	0.111512169	0	0.028310817
L1Md_T	8	29409898	29416348	-	1.995403409	3.345365047	0.978105664	1.500473261
L1Md_A	8	29505847	29511260	+	0.786068022	1.951462984	0.543392062	0.56621635
L1Md_A	8	29548429	29553800	+	0.06046677	0.167268246	0.108678408	0.084932446
L1Md_A	8	29623622	29628890	+	0.393034011	0.808463216	0.434713632	0.283108175
L1Md_T	8	29798066	29803277	+	0.302333862	0.446048677	0.190187216	0.169864893
L1Md_A	8	29934754	29941370	-	0.332567245	0.585438907	0.353204817	0.368040621
L1Md_T	8	30035916	30041314	+	0.876768172	1.97934103	0.516222417	0.736081243
L1Md_T	8	30093803	30100697	-	0.393034011	0.836341262	0.380374432	0.31141898
L1Md_T	8	30399028	30404215	+	0.604667723	0.278780431	0.244526416	0.141554087
L1Md_T	8	30615427	30621684	-	0.393034011	0.892097354	0.271696031	0.254797339
L1Md_T	8	30705388	30711909	-	0.302333862	0.362414539	0.353204817	0.226486534
L1Md_T	8	30869188	30874563	+	0.423267394	0.641194999	0.244526416	0.283108175
L1Md_T	8	31284326	31289395	-	2.055870295	2.062975168	1.05961442	1.953446388
L1Md_T	8	31390922	31397233	-	0.151166931	0.334536493	0.190187216	0.339729786
L1Md_T	8	31505829	31512018	-	0.181400314	0.250902385	0.271696031	0.056621633
L1Md_T	8	32192154	32198435	-	0.483734161	0.836341262	0.298865616	0.283108175
L1Md_A	8	32575580	32581940	-	0.725601256	1.19875586	0.380374432	0.56621635
L1Md_T	8	32714256	32719748	+	0.453500777	1.449658155	0.244526416	0.537905514
L1Md_A	8	32740002	32746863	-	1.209335446	1.644804478	0.597731233	0.934256971
L1Md_A	8	32853303	32858871	+	0.181400314	0.306658477	0.081508808	0.084932446
L1Md_A	8	33151171	33156912	+	0.12093354	0.306658477	0.054339204	0.169864893
L1Md_T	8	33223532	33228916	+	0.272100478	0.195146292	0.190187216	0.198175713
L1Md_T	8	33459957	33466223	-	0.453500777	0.613316953	0.163017616	0.226486534
L1Md_A	8	35484435	35489597	+	0.151166931	0.278780431	0.135848016	0.028310817
L1Md_A	8	35500000	35505852	-	0.362800628	0.808463216	0.380374432	0.339729786
L1Md_A	8	36298707	36304864	-	0.090700157	0.139390215	0	0.028310817
L1Md_T	8	36387185	36392394	+	0.483734161	1.031487584	0.271696031	0.339729786
L1Md_T	8	37065453	37070867	-	0.211633697	0.501804769	0.027169602	0.113243267
L1Md_T	8	37480940	37486341	+	1.027935147	1.812072754	0.652070463	0.622837961
L1Md_T	8	37553958	37559435	+	0.06046677	0.278780431	0.081508808	0.113243267
L1Md_T	8	37572288	37577659	+	0.211633697	0.696951032	0.190187216	0.254797339
L1Md_T	8	37627264	37632740	+	0.181400314	0.278780431	0.190187216	0.169864893
L1Md_A	8	37664705	37669920	+	0.090700157	0.306658477	0.108678408	0.141554087
L1Md_T	8	37781162	37786346	+	0.090700157	0.390292585	0.081508808	0.028310817
L1Md_T	8	37845431	37850772	+	0.302333862	0.529682815	0.271696031	0.226486534
L1Md_T	8	38207337	38213199	-	0.302333862	0.585438907	0.190187216	0.084932446
L1Md_T	8	38419204	38424203	-	2.902405024	3.261730909	1.548667312	1.981757164
L1Md_A	8	38428335	38433689	+	0.211633697	0.195146292	0.081508808	0.084932446
L1Md_T	8	38777884	38784483	-	0.272100478	0.501804769	0.054339204	0.254797339
L1Md_T	8	38827879	38834020	+	1.541902661	1.923584938	1.16829288	0.8776353
L1Md_T	8	38875028	38880466	+	0.211633697	0.362414539	0.217356816	0.169864893
L1Md_T	8	39246722	39252356	+	0	0.027878042	0	0
L1Md_A	8	39544149	39549718	+	0.181400314	0.473926723	0.326035231	0.084932446
L1Md_A	8	39723894	39730269	-	0.181400314	0.195146292	0.081508808	0.226486534
L1Md_T	8	39824098	39829446	+	0	0	0.027169602	0.028310817
L1Md_A	8	39888348	39894723	-	0.181400314	0.223024338	0.163017616	0.084932446
L1Md_T	8	40056167	40061538	+	0.211633697	0.585438907	0.163017616	0.339729786
L1Md_A	8	40197125	40203549	-	0.332567245	0.418170631	0.190187216	0.141554087
L1Md_T	8	40245790	40251987	-	0.393034011	0.78058517	0.271696031	0.396351427
L1Md_A	8	40368293	40373672	+	0.332567245	0.836341262	0.244526416	0.226486534
L1Md_T	8	40732290	40738553	-	0.483734161	0.892097354	0.407544017	0.283108175
L1Md_T	8	40775906	40781344	+	0.181400314	0.223024338	0.054339204	0.056621633
L1Md_T	8	40838870	40844605	-	0.876768172	0.9199754	0.516222417	0.396351427
L1Md_A	8	41226167	41232742	-	0.06046677	0.111512169	0.027169602	0.084932446
L1Md_T	8	41419968	41426626	-	0.181400314	0.362414539	0.163017616	0.198175713
L1Md_T	8	41507346	41513809	-	1.81400311	3.95868206	1.575836897	1.217365146
L1Md_A	8	41617237	41623439	-	0.393034011	0.724829078	0.163017616	0.198175713
L1Md_A	8	41724219	41730577	-	0.272100478	0.501804769	0.108678408	0.084932446
L1Md_T	8	41909003	41914347	+	0.725601256	1.589048386	0.706409633	0.424662262
L1Md_T	8	42031368	42037817	-	0.181400314	0.362414539	0.163017616	0.169864893
L1Md_A	8	42075036	42081197	-	0.937234938	1.56117034	0.815088034	0.537905514
L1Md_T	8	42266221	42272591	-	0.483734161	0.418170631	0.407544017	0.396351427
L1Md_A	8	42486942	42492577	+	0.57443434	0.78058517	0.217356816	0.141554087
L1Md_A	8	42569870	42575203	+	0.06046677	0.167268246	0.054339204	0.028310817
L1Md_A	8	42579611	42585971	-	0.211633697	0.557560861	0.135848016	0.169864893
L1Md_T	8	42619349	42624755	+	0.06046677	0.139390215	0.027169602	0.056621633
L1Md_A	8	42816721	42822284	+	0.12093354	0.083634123	0.054339204	0.113243267
L1Md_A	8	42858065	42863439	+	0.06046677	0.446048677	0.108678408	0.141554087
L1Md_A	8	43005814	43011401	+	0.090700157	0.055756085	0	0.028310817
L1Md_A	8	43150379	43155582	+	0.302333862	0.557560861	0.163017616	0.141554087
L1Md_A	8	43536763	43543167	-	2.781471491	4.293218613	1.711684942	1.613716602
L1Md_A	8	43588918	43595315	-	2.146570444	3.317487001	1.16829288	1.670338154
L1Md_A	8	43640203	43645381	+	2.781471491	3.875047922	1.385649681	1.613716602
L1Md_A	8	43656778	43662929	-	3.567539454	6.105291367	2.173568249	2.123311281
L1Md_A	8	43683861	43689062	+	3.144272089	5.268949986	1.711684942	1.981757164
L1Md_T	8	43791702	43797316	+	1.330268979	2.007219076	1.412819266	1.273986697
L1Md_A	8	43836186	43841570	+	3.567539454	4.265340328	1.929041743	2.32148695
L1Md_T	8	43961241	43966698	+	0.513967574	1.19875586	0.652070463	0.56621635
L1Md_T	8	43971711	43977983	-	2.96287179	3.735657692	1.412819266	2.463041067
L1Md_T	8	44233852	44239619	+	0.393034011	1.254511952	0.380374432	0.339729786
L1Md_T	8	44242939	44248157	+	0.876768172	1.449658155	0.326035231	0.849324524
L1Md_T	8	44281826	44287816	-	3.476839304	5.826510906	2.418094635	2.576284409
L1Md_T	8	44583120	44589329	-	3.114038706	4.599876881	1.657345772	1.500473261
L1Md_A	8	44856379	44861380	+	2.237270594	2.174487352	1.385649681	1.585405707
L1Md_T	8	45178981	45184446	+	2.932638407	5.045925617	2.499603271	2.208243608
L1Md_T	8	45421991	45428439	-	0.181400314	0.334536493	0.108678408	0.141554087
L1Md_A	8	46378651	46383842	+	0.725601256	0.669072986	0.461883247	0.594527125
L1Md_T	8	46956198	46962580	-	1.269802213	1.70056057	1.385649681	1.528784156
L1Md_A	8	47145555	47150916	+	0.090700157	0.167268246	0.135848016	0.056621633
L1Md_A	8	49072770	49078772	+	0.06046677	0.111512169	0.054339204	0.028310817
L1Md_T	8	49573704	49579707	+	0.12093354	0.250902385	0.163017616	0.141554087
L1Md_T	8	49600545	49606751	-	0.332567245	0.223024338	0.190187216	0.141554087
L1Md_A	8	49853629	49858756	+	1.72330296	2.425389767	0.815088034	1.245675921
L1Md_T	8	49981862	49987745	+	0.302333862	0.446048677	0.217356816	0.169864893
L1Md_T	8	50096988	50103250	-	0.332567245	0.390292585	0.244526416	0.339729786
L1Md_T	8	50243894	50249049	+	0.151166931	0.111512169	0.081508808	0.084932446
L1Md_A	8	50932754	50938952	-	2.902405024	4.265340328	1.657345772	2.264865398
L1Md_A	8	51266938	51273331	-	0.816301405	1.589048386	0.461883247	0.368040621
L1Md_T	8	51346641	51352507	+	0.090700157	0.223024338	0.163017616	0.084932446
L1Md_T	8	51563751	51570269	-	1.209335446	2.25812149	1.005275249	1.019189358
L1Md_T	8	51579218	51584443	+	2.87217164	4.599876881	1.766024113	1.840203047
L1Md_A	8	51711680	51717094	+	0.151166931	0.167268246	0.163017616	0.198175713
L1Md_T	8	52061434	52066624	+	2.025636911	4.488364697	1.684515357	1.557094932
L1Md_T	8	52284956	52291121	-	1.300035596	2.313877583	0.516222417	0.934256971
L1Md_T	8	52303561	52313671	+	0.12093354	0.334536493	0.027169602	0.113243267
L1Md_A	8	52426820	52432205	+	0.272100478	0.473926723	0.271696031	0.254797339
L1Md_A	8	52594838	52601215	-	0.513967574	1.05936563	0.461883247	0.509594679
L1Md_T	8	52836175	52842889	+	0.181400314	0.306658477	0.135848016	0.169864893
L1Md_T	8	52903790	52909149	+	1.23956883	1.867828846	0.706409633	0.736081243
L1Md_A	8	52956464	52962846	-	0.030233385	0.250902385	0.054339204	0.113243267
L1Md_T	8	53450989	53457231	-	1.904703259	2.787804127	1.521497726	1.217365146
L1Md_T	8	53972240	53977462	+	3.114038706	5.29682827	2.092059374	2.293176174
L1Md_A	8	54842973	54849367	-	0.151166931	0.334536493	0.054339204	0.028310817
L1Md_A	8	54868136	54873700	+	0.181400314	0.223024338	0.027169602	0.198175713
L1Md_T	8	55681102	55687120	-	3.688472986	3.986560106	1.929041743	2.123311281
L1Md_A	8	55743114	55748878	+	0.090700157	0.446048677	0.108678408	0.169864893
L1Md_T	8	55806144	55811357	+	1.81400311	2.759926081	1.195462465	1.443851709
L1Md_T	8	55839584	55844830	+	0.755834639	1.70056057	0.380374432	0.707770407
L1Md_T	8	56102551	56107722	+	1.511669278	2.759926081	0.815088034	0.905946136
L1Md_Gf	8	56134362	56139586	+	2.327970743	3.066584587	1.439988852	1.472162485
L1Md_A	8	56350446	56355825	+	0	0.250902385	0.081508808	0.056621633
L1Md_A	8	56371409	56376613	+	0.57443434	0.669072986	0.434713632	0.368040621
L1Md_T	8	56821263	56828091	-	0.393034011	0.836341262	0.217356816	0.254797339
L1Md_T	8	56942923	56948562	+	0.090700157	0.139390215	0.135848016	0.254797339
L1Md_T	8	57034287	57040918	-	0.272100478	0.418170631	0.108678408	0.141554087
L1Md_T	8	57098398	57105046	-	0.393034011	0.696951032	0.380374432	0.198175713
L1Md_A	8	57170825	57176197	+	0.06046677	0.027878042	0	0.028310817
L1Md_T	8	57182604	57188503	+	0.030233385	0.027878042	0.027169602	0.028310817
L1Md_A	8	57215546	57220759	+	1.23956883	1.923584938	0.652070463	0.905946136
L1Md_A	8	57390882	57397217	-	0.57443434	0.641194999	0.543392062	0.481283873
L1Md_T	8	57670157	57676631	-	0.090700157	0.139390215	0.054339204	0.113243267
L1Md_A	8	57979792	57986168	-	0.57443434	0.892097354	0.326035231	0.368040621
L1Md_A	8	58095277	58101695	+	0.393034011	0.557560861	0.217356816	0.169864893
L1Md_T	8	58115902	58121218	+	1.72330296	4.153828144	1.141123295	0.934256971
L1Md_T	8	58153896	58160308	-	0.12093354	0.111512169	0.081508808	0.084932446
L1Md_T	8	58164024	58169866	+	0.030233385	0.055756085	0.054339204	0.028310817
L1Md_A	8	58292083	58298869	-	0.513967574	1.19875586	0.326035231	0.424662262
L1Md_T	8	58388335	58394646	+	0.604667723	1.226633906	0.380374432	0.283108175
L1Md_T	8	58465346	58471613	-	1.118635297	3.010828495	1.05961442	0.792702854
L1Md_T	8	58973026	58979181	-	0.302333862	0.390292585	0.054339204	0.141554087
L1Md_A	8	59047090	59052213	+	0.725601256	1.533292294	0.516222417	0.537905514
L1Md_A	8	59337088	59343470	-	0.483734161	1.226633906	0.461883247	0.368040621
L1Md_A	8	59615816	59622202	-	3.023338556	4.627755165	1.738854527	1.245675921
L1Md_T	8	59649677	59655552	+	0.634901106	1.142999768	0.380374432	0.31141898
L1Md_T	8	59677529	59683854	+	1.934936643	5.464096069	2.064889669	2.151622057
L1Md_T	8	59716805	59722866	-	3.023338556	5.045925617	1.385649681	2.038378716
L1Md_T	8	59735695	59741714	-	0.423267394	1.170877814	0.380374432	0.481283873
L1Md_T	8	59781226	59786463	+	2.87217164	4.850779533	1.820363283	1.698649049
L1Md_A	8	59833804	59839195	+	0.695367873	1.8399508	0.461883247	0.31141898
L1Md_T	8	60056311	60061718	+	0.544200957	1.19875586	0.353204817	0.396351427
L1Md_A	8	60145329	60150616	+	2.479137659	4.599876881	1.793193698	1.7552706
L1Md_A	8	60281372	60287374	+	0.12093354	0.111512169	0.108678408	0.084932446
L1Md_A	8	60318942	60324915	+	0.181400314	0.390292585	0.135848016	0.169864893
L1Md_T	8	60472949	60478256	+	1.118635297	2.25812149	1.27697134	1.132432699
L1Md_A	8	62102303	62108669	-	0.816301405	1.19875586	0.489052832	0.736081243
L1Md_T	8	62156445	62162918	-	0.695367873	1.282389998	0.434713632	0.622837961
L1Md_T	8	62244229	62250677	-	0.302333862	0.501804769	0.461883247	0.169864893
L1Md_T	8	62884569	62889858	+	3.658239603	5.854388714	1.711684942	2.236554623
L1Md_T	8	63047455	63052679	+	2.38843751	2.732048035	1.222632051	1.500473261
L1Md_T	8	63068804	63075860	-	0.393034011	0.9199754	0.217356816	0.283108175
L1Md_T	8	63299893	63306039	-	2.327970743	4.181706429	1.494328141	1.415540814
L1Md_A	8	63473793	63479133	+	0.786068022	1.282389998	0.489052832	0.764392078
L1Md_A	8	63683228	63688408	+	0.634901106	1.003609538	0.163017616	0.368040621
L1Md_T	8	63909820	63915740	+	1.904703259	4.014438152	1.521497726	1.613716602
L1Md_T	8	64287771	64293987	-	0.423267394	0.529682815	0.163017616	0.198175713
L1Md_T	8	64445828	64452075	+	0.393034011	0.473926723	0.380374432	0.198175713
L1Md_T	8	64557200	64563422	-	2.025636911	2.787804127	1.603006482	1.472162485
L1Md_T	8	65184871	65190185	+	1.511669278	2.676291943	0.923766494	1.302297592
L1Md_T	8	65242097	65247327	+	2.479137659	3.178096771	1.222632051	1.557094932
L1Md_T	8	65316520	65323392	-	2.358204126	4.488364697	2.064889669	1.981757164
L1Md_T	8	65403387	65409238	+	0.634901106	1.393902063	0.434713632	0.509594679
L1Md_T	8	65435304	65440435	+	2.146570444	2.536901951	1.820363283	1.953446388
L1Md_T	8	65453918	65459367	+	1.23956883	2.202365398	0.923766494	0.707770407
L1Md_T	8	65500559	65506192	-	3.839639902	4.795023441	2.255076885	2.208243608
L1Md_T	8	65542605	65548004	+	2.721004725	2.982950449	2.037720203	1.557094932
L1Md_A	8	65578174	65584370	-	2.87217164	4.599876881	1.684515357	1.783581495
L1Md_T	8	65590878	65596474	+	0.786068022	1.19875586	0.461883247	0.481283873
L1Md_T	8	65704112	65712009	-	0.937234938	1.97934103	0.978105664	1.104121804
L1Md_T	8	65749855	65754857	+	2.751238108	3.484755278	1.711684942	1.698649049
L1Md_A	8	65830540	65837066	-	0.846534789	2.11873126	0.760748863	0.821013689
L1Md_T	8	66375232	66380338	-	2.086103678	2.313877583	1.331310511	1.783581495
L1Md_T	8	66597763	66604159	-	2.509371042	3.205974817	1.467158556	1.330608368
L1Md_T	8	66652383	66658655	-	2.025636911	4.934413433	1.27697134	1.443851709
L1Md_A	8	66953475	66959263	+	0.090700157	0.167268246	0.135848016	0.028310817
L1Md_T	8	67035358	67041544	+	1.632602811	3.6799016	1.738854527	1.500473261
L1Md_T	8	67123226	67129424	-	0.967468321	2.397511721	0.978105664	0.849324524
L1Md_Gf	8	67130059	67135217	+	2.811704874	3.707779646	1.603006482	1.273986697
L1Md_A	8	67186238	67191452	+	2.237270594	3.010828495	1.195462465	1.047500253
L1Md_A	8	67408244	67414503	-	1.632602811	2.230243444	1.684515357	2.123311281
